"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
1933,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","84%","49 patients","AL_HF-2"
1934,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","75%","20 patients","AL_HF-3"
1935,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","54%","13 patients","AL_HF-4"
1936,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76%","37 patients","AL_PN-2"
1937,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","80%","35 patients","AL_PN-3B"
1938,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","58%","12 patients","AL_PN-4"
1939,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","91%","32 patients","AL_PN-5C"
1940,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","77%","26 patients","AL_PN-6"
1941,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","70%","27 patients","AL_PN-7"
1942,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","","0 patients","AL_SCIP-CARD-2"
1943,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","80%","5 patients","AL_SCIP-INF-1"
1944,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","40%","5 patients","AL_SCIP-INF-2"
1945,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","100%","5 patients","AL_SCIP-INF-3"
1946,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
1947,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","24 patients","AL_SCIP-INF-6"
1948,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","59%","17 patients","AL_SCIP-VTE-1"
1949,"10126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","TROY","AL","36081","PIKE","3346705000","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","59%","17 patients","AL_SCIP-VTE-2"
1950,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","3 patients","AL_AMI-1"
1951,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","3 patients","AL_AMI-2"
1952,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AL_AMI-3"
1953,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","0 patients","AL_AMI-4"
1954,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","3 patients","AL_AMI-5"
1955,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
1956,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AL_AMI-8A"
1957,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","89%","37 patients","AL_HF-1"
1958,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","41 patients","AL_HF-2"
1959,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80%","5 patients","AL_HF-3"
1960,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","11 patients","AL_HF-4"
1961,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","100%","23 patients","AL_PN-2"
1962,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88%","26 patients","AL_PN-3B"
1963,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","14 patients","AL_PN-4"
1964,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95%","60 patients","AL_PN-5C"
1965,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","93%","57 patients","AL_PN-6"
1966,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","92%","25 patients","AL_PN-7"
1967,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","","0 patients","AL_SCIP-CARD-2"
1968,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","100%","2 patients","AL_SCIP-INF-1"
1969,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","100%","2 patients","AL_SCIP-INF-2"
1970,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","100%","2 patients","AL_SCIP-INF-3"
1971,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
1972,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","2 patients","AL_SCIP-INF-6"
1973,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","100%","2 patients","AL_SCIP-VTE-1"
1974,"10128","JACKSON MEDICAL CENTER","220 HOSPITAL DRIVE","JACKSON","AL","36545","CLARKE","2512469021","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","100%","2 patients","AL_SCIP-VTE-2"
1975,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","6 patients","AL_AMI-1"
1976,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","1 patients","AL_AMI-2"
1977,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AL_AMI-3"
1978,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","0 patients","AL_AMI-4"
1979,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","1 patients","AL_AMI-5"
1980,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
1981,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AL_AMI-8A"
1982,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","85%","48 patients","AL_HF-1"
1983,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","54 patients","AL_HF-2"
1984,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94%","16 patients","AL_HF-3"
1985,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","94%","18 patients","AL_HF-4"
1986,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","93%","42 patients","AL_PN-2"
1987,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","82%","50 patients","AL_PN-3B"
1988,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","11 patients","AL_PN-4"
1989,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96%","49 patients","AL_PN-5C"
1990,"10129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","BALDWIN","2519375521","Acute Care Hospitals","Voluntary non-profit - Private","No","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85%","33 patients","AL_PN-6"
