id,vid,tupleid,tablename,attribute,oldvalue,newvalue,time
908,243698,1491,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 10:04 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
909,263514,18916,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-09 10:22 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
910,307797,26202,TB_FLIGHTS_DIRTY,actualarrival,'9:50 AM  Dec 12','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
911,305696,53760,TB_FLIGHTS_DIRTY,actualarrival,'9:40 AM  Dec 26','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
912,266896,23697,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-11 09:54AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
913,254029,11272,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-05 09:56AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
914,302632,68385,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-01 09:55AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
915,232932,8766,TB_FLIGHTS_DIRTY,actualarrival,'12/4/11 9:48 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
916,245174,4035,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-02 10:05AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
917,53583,56231,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Tue 27-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
918,199778,34331,TB_FLIGHTS_DIRTY,actualarrival,'12/16/11 10:43 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
919,287150,44278,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-20 10:13 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
920,101475,36721,TB_FLIGHTS_DIRTY,actualarrival,'10:10 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
921,304234,70776,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-02 10:28 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
922,226845,6339,TB_FLIGHTS_DIRTY,actualarrival,'12/3/11 9:40 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
923,44881,56238,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Dec 27','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
924,223086,58708,TB_FLIGHTS_DIRTY,actualarrival,'12/28/11 10:01 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
925,183075,12468,TB_FLIGHTS_DIRTY,actualarrival,'12/07/2011 09:59 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
926,304106,70775,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-02 10:28 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
927,243326,1490,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 10:04 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
928,208151,4033,TB_FLIGHTS_DIRTY,actualarrival,'12/2/11 10:05 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
929,214883,49107,TB_FLIGHTS_DIRTY,actualarrival,'12/24/11 9:50 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
930,263827,18917,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-09 10:22 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
931,5507,26195,TB_FLIGHTS_DIRTY,actualarrival,'09:50 AM  Mon 12-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
932,301773,66032,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-31 10:03 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
933,198826,34329,TB_FLIGHTS_DIRTY,actualarrival,'12/16/11 10:43 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
934,312001,53761,TB_FLIGHTS_DIRTY,actualarrival,'Dec 26 - 9:44am','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
935,307891,26203,TB_FLIGHTS_DIRTY,actualarrival,'9:50 AM  Dec 12','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
936,149064,46755,TB_FLIGHTS_DIRTY,actualarrival,'10:20 AM  Dec 22','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
937,305461,73166,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-03 10:02 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
938,226017,6337,TB_FLIGHTS_DIRTY,actualarrival,'12/3/11 9:40 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
939,52862,56230,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Tue 27-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
940,100827,36720,TB_FLIGHTS_DIRTY,actualarrival,'10:10 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
941,222663,58707,TB_FLIGHTS_DIRTY,actualarrival,'12/28/11 10:01 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
942,45613,56239,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Dec 27','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
943,307985,26204,TB_FLIGHTS_DIRTY,actualarrival,'9:50 AM  Dec 12','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
944,267198,23698,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-11 09:54AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
945,148492,46754,TB_FLIGHTS_DIRTY,actualarrival,'10:20 AM  Dec 22','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
946,298992,61251,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-29 10:07 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
947,251262,8767,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-04 09:48AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
948,305223,73165,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-03 10:01 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
949,83584,11273,TB_FLIGHTS_DIRTY,actualarrival,'10:06 AM  Mon 05-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
950,302491,68384,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-01 09:55AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
951,242954,1489,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 10:04 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
952,269863,26194,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-12 09:42AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
953,214440,49106,TB_FLIGHTS_DIRTY,actualarrival,'12/24/11 9:50 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
954,208608,4034,TB_FLIGHTS_DIRTY,actualarrival,'12/2/11 10:05 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
955,274400,31245,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-14 09:51AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
956,286926,44277,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-20 10:13 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
957,84260,11274,TB_FLIGHTS_DIRTY,actualarrival,'10:06 AM  Mon 05-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
958,307106,53762,TB_FLIGHTS_DIRTY,actualarrival,'9:44aDec 26','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
959,48521,73159,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Jan 03','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
960,38260,31247,TB_FLIGHTS_DIRTY,actualarrival,'10:00 AM  Wed 14-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
961,222240,58706,TB_FLIGHTS_DIRTY,actualarrival,'12/28/11 10:01 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
962,237254,12469,TB_FLIGHTS_DIRTY,actualarrival,'12/7/2011 9:54AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
963,20210,70768,TB_FLIGHTS_DIRTY,actualarrival,'1/2/12 10:22 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
964,228490,63716,TB_FLIGHTS_DIRTY,actualarrival,'12/30/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
965,311879,44286,TB_FLIGHTS_DIRTY,actualarrival,'Dec 20 - 10:13am','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
966,102771,36723,TB_FLIGHTS_DIRTY,actualarrival,'10:10 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
967,274675,31246,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-14 09:51AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
968,103419,36724,TB_FLIGHTS_DIRTY,actualarrival,'10:10 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
969,301627,66031,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-31 10:03 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
970,20975,70769,TB_FLIGHTS_DIRTY,actualarrival,'1/2/12 10:22 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
971,228081,63715,TB_FLIGHTS_DIRTY,actualarrival,'12/30/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
972,312406,68378,TB_FLIGHTS_DIRTY,actualarrival,'January 1  2012               10:03 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
973,247714,6341,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-03 09:40AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
974,180000,21260,TB_FLIGHTS_DIRTY,actualarrival,'11:01aDec 10','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
975,185099,1483,TB_FLIGHTS_DIRTY,actualarrival,'12/1/11 9:45 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
976,278417,34333,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-16 10:40AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
977,298828,61250,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-29 10:07 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
978,309352,8775,TB_FLIGHTS_DIRTY,actualarrival,'9:55 AM  Dec 04','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
979,147920,46753,TB_FLIGHTS_DIRTY,actualarrival,'10:20 AM  Dec 22','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
980,156964,18913,TB_FLIGHTS_DIRTY,actualarrival,'10:22 AM  Fri 09-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
981,293832,53763,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-26 09:51 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
982,189100,23694,TB_FLIGHTS_DIRTY,actualarrival,'12/11/11 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
983,64255,66029,TB_FLIGHTS_DIRTY,actualarrival,'10:03 AM  Sat 31-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
984,102123,36722,TB_FLIGHTS_DIRTY,actualarrival,'10:10 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
985,74018,44285,TB_FLIGHTS_DIRTY,actualarrival,'10:04 AM  Dec 20','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
986,223931,58705,TB_FLIGHTS_DIRTY,actualarrival,'12/28/2011 10:01AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
987,147348,46752,TB_FLIGHTS_DIRTY,actualarrival,'10:20 AM  Dec 22','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
988,228899,63717,TB_FLIGHTS_DIRTY,actualarrival,'12/30/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
989,190092,23696,TB_FLIGHTS_DIRTY,actualarrival,'12/11/11 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
990,90295,61248,TB_FLIGHTS_DIRTY,actualarrival,'10:07 AM  Thu 29-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
991,236085,12471,TB_FLIGHTS_DIRTY,actualarrival,'12/7/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
992,264139,21262,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-10  11:03A','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
993,263201,18915,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-09 10:22 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
994,19445,70767,TB_FLIGHTS_DIRTY,actualarrival,'1/2/12 10:22 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
995,39000,31248,TB_FLIGHTS_DIRTY,actualarrival,'10:00 AM  Wed 14-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
996,265985,21261,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-10 11:02 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
997,252998,8774,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-04 9:55 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
998,227259,6340,TB_FLIGHTS_DIRTY,actualarrival,'12/3/11 9:40 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
999,235695,12470,TB_FLIGHTS_DIRTY,actualarrival,'12/7/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1000,278156,34332,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-16 10:40AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1001,189596,23695,TB_FLIGHTS_DIRTY,actualarrival,'12/11/11 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1002,293054,53764,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-26  9:54A','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1003,157522,18914,TB_FLIGHTS_DIRTY,actualarrival,'10:22 AM  Fri 09-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1004,84936,11275,TB_FLIGHTS_DIRTY,actualarrival,'10:06 AM  Mon 05-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1005,64960,66030,TB_FLIGHTS_DIRTY,actualarrival,'10:03 AM  Sat 31-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1006,312379,58704,TB_FLIGHTS_DIRTY,actualarrival,'December 28  2011               10:08 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1007,90962,61249,TB_FLIGHTS_DIRTY,actualarrival,'10:07 AM  Thu 29-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1008,47794,73158,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Jan 03','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1009,184593,1482,TB_FLIGHTS_DIRTY,actualarrival,'12/1/11 9:45 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1010,76773,1486,TB_FLIGHTS_DIRTY,actualarrival,'10:04 AM  Thu 01-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1011,252306,8772,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-04 9:55 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1012,175333,21263,TB_FLIGHTS_DIRTY,actualarrival,'10:50 AM  Dec 10','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1013,215325,49103,TB_FLIGHTS_DIRTY,actualarrival,'12/24/2011 9:50AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1014,303715,70771,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-02 10:19AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1015,121736,44284,TB_FLIGHTS_DIRTY,actualarrival,'10:13 AM  Dec 20','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1016,236475,12472,TB_FLIGHTS_DIRTY,actualarrival,'12/7/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1017,3152,6343,TB_FLIGHTS_DIRTY,actualarrival,'09:44 AM  Sat 03-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1018,63550,66028,TB_FLIGHTS_DIRTY,actualarrival,'10:03 AM  Sat 31-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1019,39740,31249,TB_FLIGHTS_DIRTY,actualarrival,'10:00 AM  Wed 14-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1020,298664,61246,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-29 09:58AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1021,254709,11277,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-05 10:06 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1022,190587,23692,TB_FLIGHTS_DIRTY,actualarrival,'12/11/2011 9:57AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1023,294777,53765,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-26 9:44 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1024,173756,34336,TB_FLIGHTS_DIRTY,actualarrival,'10:47 AM  Fri 16-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1025,309197,73161,TB_FLIGHTS_DIRTY,actualarrival,'9:53 AM  Jan 03','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1026,173228,34335,TB_FLIGHTS_DIRTY,actualarrival,'10:47 AM  Fri 16-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1027,14836,68380,TB_FLIGHTS_DIRTY,actualarrival,'1/1/12 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1028,261938,18910,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-09 09:57AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1029,289132,46750,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-22 10:20 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1030,254369,11276,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-05 10:06 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1031,55022,73162,TB_FLIGHTS_DIRTY,actualarrival,'10:01aJan 3','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1032,262256,18911,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-09 09:57AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1033,289348,46751,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-22 10:20 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1034,15606,68381,TB_FLIGHTS_DIRTY,actualarrival,'1/1/12 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1035,3938,6344,TB_FLIGHTS_DIRTY,actualarrival,'09:44 AM  Sat 03-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1036,252652,8773,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-04 9:55 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1037,121117,44283,TB_FLIGHTS_DIRTY,actualarrival,'10:13 AM  Dec 20','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1038,311777,36726,TB_FLIGHTS_DIRTY,actualarrival,'Dec 17 - 10:10am','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1039,248073,6342,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-03 09:40AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1040,188604,23693,TB_FLIGHTS_DIRTY,actualarrival,'12/11/11 9:57 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1041,288916,46749,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-22 10:20 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1042,17915,68379,TB_FLIGHTS_DIRTY,actualarrival,'1/1/2012 9:57AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1043,49248,73160,TB_FLIGHTS_DIRTY,actualarrival,'10:01 AM  Jan 03','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1044,156406,18912,TB_FLIGHTS_DIRTY,actualarrival,'10:22 AM  Fri 09-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1045,270443,26198,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-12 9:50 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1046,255049,11278,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-05 10:06 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1047,209064,4030,TB_FLIGHTS_DIRTY,actualarrival,'12/2/2011 10:05AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1048,172700,34334,TB_FLIGHTS_DIRTY,actualarrival,'10:47 AM  Fri 16-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1049,312341,49102,TB_FLIGHTS_DIRTY,actualarrival,'December 24  2011               10:10 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
2080,51,44138,TB_FLIGHTS_DIRTY,departuregate,64,77,2017-10-16 15:56:07.368752
1050,11744,8771,TB_FLIGHTS_DIRTY,actualarrival,'09:55 AM  Sun 04-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1051,294025,53766,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-26 09:51 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1052,242207,1485,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 09:45AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1053,241831,1484,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 09:45AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1054,301185,66027,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-31 09:55AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1055,275220,31250,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-14 10:00 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1056,89628,61247,TB_FLIGHTS_DIRTY,actualarrival,'10:07 AM  Thu 29-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1057,293639,53767,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-26 09:39AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1058,311506,21264,TB_FLIGHTS_DIRTY,actualarrival,'Dec 10 - 11:01am','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1059,236865,12473,TB_FLIGHTS_DIRTY,actualarrival,'12/7/11 9:54 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1060,310759,36725,TB_FLIGHTS_DIRTY,actualarrival,'9:59 AM  Dec 17','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1061,120498,44282,TB_FLIGHTS_DIRTY,actualarrival,'10:13 AM  Dec 20','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1062,181029,4029,TB_FLIGHTS_DIRTY,actualarrival,'12/02/2011 10:15 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1063,312392,63714,TB_FLIGHTS_DIRTY,actualarrival,'December 30  2011               10:00 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1064,270731,26199,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-12 9:50 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1065,303583,70770,TB_FLIGHTS_DIRTY,actualarrival,'2012-01-02 10:19AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1066,296428,56245,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-27 10:05 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1067,230928,66025,TB_FLIGHTS_DIRTY,actualarrival,'12/31/11 9:46 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1068,36034,63721,TB_FLIGHTS_DIRTY,actualarrival,'10:00 AM  Fri 30-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1069,210420,44270,TB_FLIGHTS_DIRTY,actualarrival,'12/20/11 10:06 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1070,176893,21255,TB_FLIGHTS_DIRTY,actualarrival,'11:01 AM  Dec 10','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1071,256398,12475,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-07 09:51AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1072,216201,51312,TB_FLIGHTS_DIRTY,actualarrival,'12/25/11 10:06 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1073,310872,58723,TB_FLIGHTS_DIRTY,actualarrival,'9:59 AM  Dec 28','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1074,279962,36729,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-17  10:10A','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1075,141556,4043,TB_FLIGHTS_DIRTY,actualarrival,'10:15 AM  Dec 02','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1076,220534,56224,TB_FLIGHTS_DIRTY,actualarrival,'12/27/11 9:58 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1077,68466,66046,TB_FLIGHTS_DIRTY,actualarrival,'10:03aDec 31','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1078,225185,61243,TB_FLIGHTS_DIRTY,actualarrival,'12/29/11 10:01 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1079,284620,41750,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-19 09:45AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1080,193041,26188,TB_FLIGHTS_DIRTY,actualarrival,'12/12/2011 9:45AM EST','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1081,242582,1500,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-01 09:56 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1082,151343,46748,TB_FLIGHTS_DIRTY,actualarrival,'10:20 AM  Thu 22-Dec-2011','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1083,219246,53746,TB_FLIGHTS_DIRTY,actualarrival,'12/26/11 9:42 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1084,129071,18930,TB_FLIGHTS_DIRTY,actualarrival,'10:14 AM  Dec 09','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1085,194499,28752,TB_FLIGHTS_DIRTY,actualarrival,'12/13/11 10:20 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1086,206319,41748,TB_FLIGHTS_DIRTY,actualarrival,'12/19/11 9:48 AM (-05:00)','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
1087,275490,31251,TB_FLIGHTS_DIRTY,actualarrival,'2011-12-14 10:00 AM','9:44 AM  Dec 03',2017-10-16 15:55:52.229204
