"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"8989","50167","false","95231","false","209468b6000","true"
"9016","50168","false","92835","false","714923000","true"
"8997","50167","false","95231","false","204686000","true"
"8998","50167","false","95231","false","20946860v00","true"
"8999","50167","false","95231","false","094686000","true"
"9002","10019","false","92835","false","s7149923000","true"
"9007","50168","false","92835","false","714992a3000","true"
"9008","50168","false","92835","false","71499i23000","true"
"9012","50168","false","67018","false","714923000","true"
"9019","50168","false","92835","false","71499230y00","true"
"9021","50168","false","92835","false","149923000","true"
"9023","50168","false","92835","false","71499w23000","true"
"9024","50168","false","92835","false","7149923000***","true"
"9027","10005","false","90602","false","526698011","true"
"9031","10019","false","90602","false","5266980t811","true"
"9035","50169","false","90602","false","5266980811***","true"
"9038","50169","false","90602","false","266980811","true"
"9040","50169","false","90602","false","566980811","true"
"9041","50169","false","90602","false","52q66980811","true"
"9042","50169","false","90602","false","526698081","true"
"9044","50169","false","90602","false","526690811","true"
"9083","50174","false","95405","false","707255300","true"
"9087","50174","false","95405","false","775255300","true"
"9089","50174","false","95405","false","707525530k0","true"
"9095","50174","false","95405","false","7075255300***","true"
"9102","10008","false","95382","false","2096k674200","true"
"9107","50179","false","95382","false","2096674h200","true"
"9108","50179","false","95382","false","20966g74200","true"
"9112","50179","false","95382","false","2v096674200","true"
"9116","50179","false","95382","false","209674200","true"
"9117","50179","false","95382","false","2v096674200","true"
"9118","50179","false","95382","false","r2096674200","true"
"9120","50179","false","95382","false","209y6674200","true"
"9123","50179","false","95382","false","2096674200***","true"
"9124","50179","false","95382","false","2096h674200","true"
"9146","50180","false","157227","true","9259393000","false"
"9180","10001","false","90813","false","562499000","true"
"9183","50191","false","90813","false","562p4919000","true"
"9186","50191","false","90813","false","562491j9000","true"
"9190","50191","false","90813","false","56249190l00","true"
"9192","50191","false","90813","false","56t24919000","true"
"9194","50191","false","90813","false","5624919000***","true"
"9201","10011","false","93654","false","559638855","true"
"9205","10006","false","93654","false","5596388h155","true"
"9212","50192","false","93654","false","55q96388155","true"
"9213","50192","false","93654","false","5596388q155","true"
"9214","50192","false","93654","false","556388155","true"
"9216","50192","false","93654","false","d5596388155","true"
"9222","50192","false","93654","false","559638155","true"
"9223","50192","false","93654","false","559388155","true"
"9279","10010","false","94538","false","e5107971111","true"
"9284","50195","false","94538","false","5107971111***","true"
"9285","50195","false","94538","false","510797n1111","true"
"9288","50195","false","94538","false","51079c71111","true"
"9289","50195","false","94538","false","510797111","true"
"9291","50195","false","94538","false","510797111","true"
"9292","50195","false","94538","false","507971111","true"
"9293","50195","false","94538","false","1507971111","true"
"9296","50195","false","94538","false","107971111","true"
"9298","50195","false","94538","false","107971111","true"
"9328","10005","false","94062","false","6503675551***","true"
"9335","50197","false","94062","false","603675551","true"
"9338","50197","false","94062","false","6503675551***","true"
"9341","50197","false","94062","false","6503675551***","true"
"9345","50197","false","94062","false","650365551","true"
"9349","50197","false","94062","false","650367555h1","true"
"9391","50205","false","91740","false","626335031","true"
"9393","50205","false","158492","true","263350231","true"
"9394","50205","false","91740","false","b6263350231","true"
"9395","50205","false","91740","false","623350231","true"
"9396","50205","false","91740","false","626350231","true"
"9397","50205","false","91740","false","626335023h1","true"
"9398","50205","false","91740","false","6g263350231","true"
"9408","50211","false","94501","false","5105223700***","true"
"9409","50211","false","94501","false","5105223e700","true"
"9410","50211","false","94501","false","505223700","true"
"9411","50211","false","94501","false","5105223700***","true"
"9413","50211","false","94501","false","5o105223700","true"
"9414","50211","false","94501","false","510522700","true"
"9418","50211","false","41289","false","51052p23700","true"
"9422","50211","false","94501","false","k5105223700","true"
"9423","50211","false","94501","false","5105223700***","true"
"9424","50211","false","94501","false","5105223700***","true"
"9435","50219","false","90650","false","562868h3751","true"
"9437","50219","false","90650","false","5628683h751","true"
"9439","50219","false","90650","false","562883751","true"
"9441","50219","false","90650","false","562868m3751","true"
"9446","50219","false","90650","false","562a8683751","true"
"9448","50219","false","90650","false","56s28683751","true"
"9457","50222","false","139452","true","61950o25800","true"
"9458","50222","false","91911","false","195025800","true"
"9459","50222","false","91911","false","619502500","true"
"9460","50222","false","91911","false","619502500","true"
"9462","50222","false","91911","false","61950b25800","true"
"9466","50222","false","91911","false","619025800","true"
"9470","50222","false","91911","false","195025800","true"
"9471","50222","false","91911","false","619025800","true"
"9473","50222","false","91911","false","619m5025800","true"
"9474","50222","false","91911","false","1695025800","true"
"9494","50224","false","92663","false","9496t458600","true"
"9504","10008","false","95969","false","53087793r61","true"
"9505","10009","false","139527","true","5308779316","false"
"9510","50225","false","95969","false","530877931","true"
"9511","50225","false","95969","false","508779361","true"
"9513","50225","false","95969","false","530877961","true"
"9517","50225","false","95969","false","53f08779361","true"
"9518","50225","false","95969","false","53e08779361","true"
"9525","10005","false","148355","true","7147741450","false"
"9545","50226","false","110158","true","7147741450","false"
"9576","10005","false","113874","true","7145375160","false"
"9583","50230","false","92843","false","714537h5160","true"
"9591","50230","false","92843","false","71453751k60","true"
"9595","50230","false","92843","false","714537q5160","true"
"9597","50230","false","92843","false","71m45375160","true"
"9599","50230","false","92843","false","714f5375160","true"
"9629","10007","false","93401","false","805543353","true"
"9635","50232","false","93401","false","055435353","true"
"9642","50232","false","93401","false","805543n5353","true"
"9648","50232","false","93401","false","805435353","true"
"9671","50234","false","92118","false","619n4356251","true"
"9672","50234","false","42139","false","6n194356251","true"
"9678","10018","false","91505","false","818843111","true"
"9681","50235","false","91505","false","8188435111***","true"
"9688","50235","false","91505","false","818843f5111","true"
"9691","50235","false","91505","false","81884351m11","true"
"9692","50235","false","91505","false","818843511","true"
"9693","50235","false","91505","false","188435111","true"
"9694","50235","false","91505","false","818845111","true"
