"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
"2149","10144","SPRINGHILL MEDICAL CENTER","6801 AIRPORT BOULEVARD","MOBILE","AL","36608","MOBILE","2513449630","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-1","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","69%","283 patients","AL_SCIP-VTE-2"
"2153","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","L","35476","TUSCALOOSA","t2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","4 patients","AL_AMI-4"
"2154","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","AL","35476","TUSCALOOSA","2053334500***","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","7 patients","AL_AMI-5"
"2155","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","AL","35476","TUSCALOOSA","2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
"2157","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","AL","35476","TUSCALOOSA","2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Failure","AMI-5","Heart Failure Patients Given Discharge Instructions","85%","75 patients","AL_HF-1"
"2159","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","AL","35476","TUSCALOOSA","2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94%","31 patients","AL_HF-3"
"2371","10158","RUSSELLVILLE HOSPITAL","15155 HIGHWAY 43","RUSSELLVILLE","L","35653","FRANKLIN","5263321611","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-VTE-1","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"2160","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","L","35476","TUSCALOOSA","0253334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","24 patients","AL_HF-4"
"2162","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","LA","35476","TUSCALOOSA","2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","AMI-7A","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","95%","73 patients","AL_PN-3B"
"2165","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","LA","35476","TUSCALOOSA","0253334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","HF-4","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85%","68 patients","AL_PN-6"
"2166","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","rAL","35476","TUSCALOOSA","2053v334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Pneumonia","HF-3","Pneumonia Patients Assessed and Given Influenza Vaccination","94%","48 patients","AL_PN-7"
"2168","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","L","35476","TUSCALOOSA","d2053334500","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","PN-5C","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","92%","193 patients","AL_SCIP-INF-1"
"2171","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","LA","35476","TUSCALOOSA","2053334500***","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","HF-3","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"2172","10145","NORTHPORT MEDICAL CENTER","2700 HOSPITAL DRIVE","NORTHPORT","AL","35476","TUSCALOOSA","20533345g00","Acute Care Hospitals","Government - Hospital District or Authority","Yes","Surgical Infection Prevention","AMI-1","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","97%","279 patients","AL_SCIP-INF-6"
"2176","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AL","36265","CALHOUN","2567824538","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Discharge","40%","5 patients","AL_AMI-2"
"2177","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AL","36265","CALHOUN","2567824538","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-1","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","2 patients","AL_AMI-3"
"2178","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AL","36265","CALHOUN","257824538","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","2 patients","AL_AMI-4"
"2179","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AL","36265","CALHOUN","2567284538","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","5 patients","AL_AMI-5"
"2181","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AiL","36265","CALHOUN","256782453k8","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AL_AMI-8A"
"2182","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AL","36265","CALHOUN","2567824538","Acute Care Hospitals","Proprietary","Yes","Heart Failure","AMI-5","Heart Failure Patients Given Discharge Instructions","96%","28 patients","AL_HF-1"
"2183","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","LA","36265","CALHOUN","25678k24538","Acute Care Hospitals","Proprietary","Yes","Heart Failure","AMI-7A","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","40 patients","AL_HF-2"
"2184","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","zAL","36265","CALHOUN","567824538","Acute Care Hospitals","Proprietary","Yes","Heart Failure","AMI-1","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","14 patients","AL_HF-3"
"2189","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","fAL","36265","CALHOUN","256824538","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","99%","93 patients","AL_PN-5C"
"2193","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","jAL","36265","CALHOUN","2567825438","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-5","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","92%","73 patients","AL_SCIP-INF-1"
"2195","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AoL","36265","CALHOUN","2567824538","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-7A","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","97%","73 patients","AL_SCIP-INF-3"
"2196","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","LA","36265","CALHOUN","256782438","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","AMI-1","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"2198","10146","JACKSONVILLE MEDICAL CENTER","1701 SOUTH PELHAM ROAD","JACKSONVILLE","AqL","36265","CALHOUN","25678v24538","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","PN-5C","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","96%","28 patients","AL_SCIP-VTE-1"
"2200","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","AL","36401","CONECUH","2515782480","Acute Care Hospitals","Proprietary","No","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","2 patients","AL_AMI-1"
"2205","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","L","36401","CONECUH","2515782408","Acute Care Hospitals","Proprietary","No","Heart Attack","AMI-1","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
"2207","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","AL","36401","CONECUH","251578r2480","Acute Care Hospitals","Proprietary","No","Heart Failure","AMI-2","Heart Failure Patients Given Discharge Instructions","68%","160 patients","AL_HF-1"
"2211","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","AL","36401","CONECUH","251578280","Acute Care Hospitals","Proprietary","No","Pneumonia","HF-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","70%","23 patients","AL_PN-2"
"2213","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","AiL","36401","CONECUH","2551782480","Acute Care Hospitals","Proprietary","No","Pneumonia","AMI-1","Pneumonia Patients Given Smoking Cessation Advice/Counseling","67%","12 patients","AL_PN-4"
"2214","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","LA","36401","CONECUH","2155782480","Acute Care Hospitals","Proprietary","No","Pneumonia","AMI-4","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97%","30 patients","AL_PN-5C"
"2216","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","LA","36401","CONECUH","25157r82480","Acute Care Hospitals","Proprietary","No","Pneumonia","AMI-1","Pneumonia Patients Assessed and Given Influenza Vaccination","65%","20 patients","AL_PN-7"
"2220","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","LA","36401","CONECUH","251578280","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","AMI-2","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","","","AL_SCIP-INF-3"
"2222","10148","EVERGREEN MEDICAL CENTER","101 CRESTVIEW AVENUE","EVERGREEN","L","36401","CONECUH","2515782480","Acute Care Hospitals","Proprietary","No","Surgical Infection Prevention","AMI-1","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","","","AL_SCIP-INF-6"
"2226","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","97%","29 patients","AL_AMI-2"
"2227","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","MONTGOMERY","334244830","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","2 patients","AL_AMI-3"
"2228","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","11 patients","AL_AMI-4"
"2230","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","LA","36117","MONTGOMERY","3344248330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AL_AMI-7A"
"2231","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AvL","36117","MONTGOMERY","3j342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AL_AMI-8A"
"2233","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","L","36117","MONTGOMERY","3342p448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","AMI-1","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","246 patients","AL_HF-2"
"2235","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","kAL","36117","MONTGOMERY","332448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","41 patients","AL_HF-4"
"2238","10149","BAPTIST MEDICAL CENTER EAST","2105 EAST SOUTH BOULEVARD","MONTGOMERY","iAL","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","98%","42 patients","AL_PN-4"
"2239","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","L","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-1","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94%","122 patients","AL_PN-5C"
"2240","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AsL","36117","MONTGOMERY","3342448330***","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","HF-4","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88%","83 patients","AL_PN-6"
"2241","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","L","36117","MONTGOMERY","33j42448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","AMI-7A","Pneumonia Patients Assessed and Given Influenza Vaccination","99%","83 patients","AL_PN-7"
"2242","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","25 patients","AL_SCIP-CARD-2"
"2243","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","AL","36117","MONTGOMERY","334c2448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","96%","147 patients","AL_SCIP-INF-1"
"2244","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","LA","36117","MONTGOMERY","3q342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","PN-4","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98%","147 patients","AL_SCIP-INF-2"
"2246","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","cAL","36117","MONTGOMERY","3342448330***","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AL_SCIP-INF-4"
"2247","10149","BAPTIST MEDICAL CENTER EAST","2105 EAST SOUTH BOULEVARD","MONTGOMERY","L","36117","MONTGOMERY","3342448330","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","248 patients","AL_SCIP-INF-6"
"2248","10149","BAPTIST MEDICAL CENTER EAST","400 TAYLOR ROAD","MONTGOMERY","LA","36117","MONTGOMERY","3342443830","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","AMI-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","93%","129 patients","AL_SCIP-VTE-1"
