prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,95%,168 patients,AZ_HF-2
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),87%,31 patients,AZ_HF-3
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35660.0,PINAL,520386453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,93%,44 patients,AZ_HF-4
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,y5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,65%,133 patients,AZ_PN-2
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35957.0,PINAL,2503816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,89%,141 patients,AZ_PN-3B
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,520381645a3,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,92%,71 patients,AZ_PN-4
30016,CASA GRANDE REGIONAL MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,CASA GRANDE,AZ,36302.0,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,88%,187 patients,AZ_PN-5C
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,5023816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),74%,120 patients,AZ_PN-6
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,5230816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,60%,120 patients,AZ_PN-7
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,5203816543,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,96%,46 patients,AZ_SCIP-CARD-2
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,5203h816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,92%,350 patients,AZ_SCIP-INF-1
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,503816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,347 patients,AZ_SCIP-INF-2
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,503816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),72%,341 patients,AZ_SCIP-INF-3
30016,CASA GRANDE REGIONAL MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,CASA GRANDE,AZ,36302.0,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,AZ_SCIP-INF-4
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35233.0,PINAL,5203816b453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),98%,476 patients,AZ_SCIP-INF-6
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,35660.0,PINAL,520381645a3,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,66%,171 patients,AZ_SCIP-VTE-1
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,36302.0,PINAL,52038164d53,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,60%,167 patients,AZ_SCIP-VTE-2
10001,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,59 patients,AZ_AMI-1
10010,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,46 patients,AZ_AMI-2
10056,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,9 patients,AZ_AMI-3
10005,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,92%,24 patients,AZ_AMI-4
10019,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35660.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,46 patients,AZ_AMI-5
10005,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AZ_AMI-7A
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,59%,17 patients,AZ_AMI-8A
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,82%,127 patients,AZ_HF-1
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35660.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,97%,147 patients,AZ_HF-2
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),88%,97 patients,AZ_HF-3
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,92%,53 patients,AZ_HF-4
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,63%,46 patients,AZ_PN-2
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,118 patients,AZ_PN-3B
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36049.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,96%,67 patients,AZ_PN-4
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35660.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,92%,115 patients,AZ_PN-5C
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),86%,81 patients,AZ_PN-6
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,73%,66 patients,AZ_PN-7
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35660.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,71%,17 patients,AZ_SCIP-CARD-2
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,129 patients,AZ_SCIP-INF-1
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35957.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,129 patients,AZ_SCIP-INF-2
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),92%,125 patients,AZ_SCIP-INF-3
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,50%,2 patients,AZ_SCIP-INF-4
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35233.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),99%,235 patients,AZ_SCIP-INF-6
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,74%,129 patients,AZ_SCIP-VTE-1
30022,MARICOPA MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35660.0,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,73%,128 patients,AZ_SCIP-VTE-2
10009,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35957.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,99%,82 patients,AZ_AMI-1
10009,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,98%,124 patients,AZ_AMI-2
10008,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,24 patients,AZ_AMI-3
10005,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35957.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,39 patients,AZ_AMI-4
10008,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,114 patients,AZ_AMI-5
10009,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,AZ_AMI-7A
10006,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,56%,27 patients,AZ_AMI-8A
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,71%,115 patients,AZ_HF-1
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,133 patients,AZ_HF-2
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,51 patients,AZ_HF-3
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,97%,31 patients,AZ_HF-4
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35631.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,67%,81 patients,AZ_PN-2
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,91%,91 patients,AZ_PN-3B
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,93%,43 patients,AZ_PN-4
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,92%,104 patients,AZ_PN-5C
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35957.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),85%,65 patients,AZ_PN-6
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,69%,77 patients,AZ_PN-7
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,92%,52 patients,AZ_SCIP-CARD-2
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,92%,433 patients,AZ_SCIP-INF-1
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35233.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,441 patients,AZ_SCIP-INF-2
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83%,417 patients,AZ_SCIP-INF-3
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35660.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,97%,126 patients,AZ_SCIP-INF-4
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,35631.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),99%,613 patients,AZ_SCIP-INF-6
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,77%,208 patients,AZ_SCIP-VTE-1
30023,FLAGSTAFF MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,FLAGSTAFF,AZ,36302.0,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,76%,207 patients,AZ_SCIP-VTE-2
10010,ST JOSEPH-S HOSPITAL AND MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35957.0,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,121 patients,AZ_AMI-1
10008,ST JOSEPH-S HOSPITAL AND MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36302.0,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,131 patients,AZ_AMI-2
10001,ST JOSEPH-S HOSPITAL AND MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,36467.0,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,26 patients,AZ_AMI-3
10001,ST JOSEPH-S HOSPITAL AND MEDICAL CENTER,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,35957.0,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,73 patients,AZ_AMI-4
